__time,/vrpn_client_node/turtlebot7/pose/header/stamp,/vrpn_client_node/turtlebot7/pose/pose/orientation/pitch_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/roll_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/w,/vrpn_client_node/turtlebot7/pose/pose/orientation/x,/vrpn_client_node/turtlebot7/pose/pose/orientation/y,/vrpn_client_node/turtlebot7/pose/pose/orientation/yaw_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/z,/vrpn_client_node/turtlebot7/pose/pose/position/x,/vrpn_client_node/turtlebot7/pose/pose/position/y,/vrpn_client_node/turtlebot7/pose/pose/position/z
1690686514.298099,1689261542.472688,1.820854,1.392884,-0.205391,-0.018048,0.008627,-156.268247,0.978476,3.240941,5.839228,0.176620
1690686514.305403,1689261542.480753,1.814072,1.385865,-0.205361,-0.017977,0.008580,-156.271988,0.978484,3.240947,5.839219,0.176603
1690686514.314618,1689261542.489531,1.816431,1.381870,-0.205469,-0.017991,0.008539,-156.259444,0.978461,3.240937,5.839223,0.176617
1690686514.322843,1689261542.497766,1.816673,1.379771,-0.205437,-0.017989,0.008521,-156.263236,0.978468,3.240950,5.839211,0.176624
1690686514.339779,1689261542.514348,1.813328,1.385090,-0.205346,-0.017969,0.008575,-156.273783,0.978487,3.240959,5.839200,0.176601
1690686514.347818,1689261542.522523,1.812434,1.380634,-0.205403,-0.017954,0.008537,-156.267264,0.978476,3.240960,5.839210,0.176610
1690686514.356142,1689261542.530846,1.812383,1.383635,-0.205428,-0.017959,0.008562,-156.264295,0.978470,3.240951,5.839205,0.176611
1690686514.364448,1689261542.539200,1.813330,1.375163,-0.205480,-0.017952,0.008487,-156.258283,0.978460,3.240941,5.839203,0.176600
1690686514.372904,1689261542.547517,1.807579,1.371968,-0.205488,-0.017898,0.008470,-156.257513,0.978459,3.240951,5.839218,0.176605
1690686514.381431,1689261542.556111,1.809402,1.371214,-0.205513,-0.017912,0.008460,-156.254520,0.978454,3.240945,5.839222,0.176627
1690686514.398092,1689261542.572687,1.815009,1.381903,-0.205522,-0.017979,0.008541,-156.253170,0.978450,3.240942,5.839236,0.176619
1690686514.406151,1689261542.580894,1.816301,1.383844,-0.205486,-0.017993,0.008556,-156.257394,0.978457,3.240945,5.839236,0.176621
1690686514.415231,1689261542.589633,1.809455,1.383996,-0.205478,-0.017935,0.008570,-156.258467,0.978460,3.240926,5.839233,0.176609
1690686514.422735,1689261542.597543,1.816657,1.380385,-0.205492,-0.017990,0.008526,-156.256686,0.978456,3.240943,5.839224,0.176622
1690686514.431613,1689261542.605885,1.813790,1.382944,-0.205419,-0.017970,0.008554,-156.265341,0.978472,3.240942,5.839210,0.176621
1690686514.447914,1689261542.622520,1.810608,1.375712,-0.205443,-0.017930,0.008498,-156.262653,0.978468,3.240932,5.839210,0.176597
1690686514.456181,1689261542.630893,1.814481,1.378640,-0.205489,-0.017968,0.008515,-156.257106,0.978457,3.240938,5.839196,0.176602
1690686514.464334,1689261542.639112,1.813710,1.382536,-0.205439,-0.017968,0.008550,-156.262944,0.978468,3.240947,5.839197,0.176620
1690686514.473150,1689261542.647544,1.808256,1.373211,-0.205445,-0.017905,0.008480,-156.262560,0.978468,3.240944,5.839197,0.176601
1690686514.489709,1689261542.664252,1.809506,1.373766,-0.205471,-0.017917,0.008483,-156.259482,0.978463,3.240953,5.839195,0.176593
1690686514.497559,1689261542.672517,1.811692,1.377262,-0.205417,-0.017942,0.008509,-156.265625,0.978473,3.240952,5.839209,0.176611
1690686514.505727,1689261542.680787,1.808289,1.375041,-0.205531,-0.017910,0.008494,-156.252410,0.978450,3.240940,5.839216,0.176627
1690686514.514536,1689261542.689467,1.810265,1.381909,-0.205497,-0.017938,0.008550,-156.256240,0.978456,3.240940,5.839225,0.176621
1690686514.522212,1689261542.697451,1.809645,1.382153,-0.205455,-0.017933,0.008554,-156.261118,0.978465,3.240944,5.839229,0.176609
1690686514.531444,1689261542.705894,1.817859,1.392956,-0.205419,-0.018022,0.008632,-156.264994,0.978470,3.240928,5.839226,0.176627
1690686514.548653,1689261542.722729,1.815023,1.384833,-0.205457,-0.017984,0.008567,-156.260801,0.978463,3.240918,5.839222,0.176614
1690686514.556223,1689261542.730777,1.816753,1.380663,-0.205485,-0.017991,0.008528,-156.257609,0.978458,3.240937,5.839220,0.176637
1690686514.564410,1689261542.739196,1.813349,1.391177,-0.205377,-0.017980,0.008626,-156.270020,0.978480,3.240952,5.839208,0.176615
1690686514.573083,1689261542.747859,1.810727,1.383815,-0.205426,-0.017945,0.008567,-156.264540,0.978471,3.240936,5.839200,0.176589
1690686514.589993,1689261542.764425,1.813805,1.373666,-0.205495,-0.017954,0.008473,-156.256566,0.978457,3.240940,5.839200,0.176640
1690686514.598042,1689261542.772767,1.813840,1.376601,-0.205435,-0.017959,0.008500,-156.263528,0.978469,3.240944,5.839191,0.176604
