__time,/vrpn_client_node/turtlebot7/pose/header/stamp,/vrpn_client_node/turtlebot7/pose/pose/orientation/pitch_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/roll_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/w,/vrpn_client_node/turtlebot7/pose/pose/orientation/x,/vrpn_client_node/turtlebot7/pose/pose/orientation/y,/vrpn_client_node/turtlebot7/pose/pose/orientation/yaw_deg,/vrpn_client_node/turtlebot7/pose/pose/orientation/z,/vrpn_client_node/turtlebot7/pose/pose/position/x,/vrpn_client_node/turtlebot7/pose/pose/position/y,/vrpn_client_node/turtlebot7/pose/pose/position/z
1690687617.072199,1689262598.764210,-0.263298,0.501072,-0.800804,-0.002126,0.004459,-73.585487,0.598907,2.385311,5.305134,0.185625
1690687617.080649,1689262598.772838,-0.310434,0.515330,-0.800624,-0.001977,0.004863,-73.619779,0.599144,2.386174,5.302064,0.185703
1690687617.088654,1689262598.780860,-0.290672,0.465723,-0.800693,-0.001735,0.004466,-73.606696,0.599055,2.386953,5.299113,0.185719
1690687617.096681,1689262598.789078,-0.270057,0.470760,-0.800683,-0.001877,0.004348,-73.608570,0.599069,2.387880,5.296126,0.185820
1690687617.114576,1689262598.806484,-0.230337,0.531592,-0.800483,-0.002509,0.004389,-73.646655,0.599334,2.388836,5.293020,0.185828
1690687617.121923,1689262598.814209,-0.213978,0.523860,-0.800255,-0.002539,0.004236,-73.690148,0.599639,2.389801,5.290127,0.185932
1690687617.130254,1689262598.822483,-0.174575,0.495651,-0.800233,-0.002548,0.003813,-73.694445,0.599672,2.390769,5.287030,0.186016
1690687617.147126,1689262598.839135,-0.204653,0.490034,-0.800230,-0.002351,0.003994,-73.695083,0.599675,2.391671,5.284174,0.186037
1690687617.160237,1689262598.847418,-0.188954,0.431494,-0.800237,-0.002024,0.003578,-73.693853,0.599669,2.392558,5.281255,0.185964
1690687617.163611,1689262598.855759,-0.204350,0.496304,-0.799982,-0.002395,0.004025,-73.742380,0.600005,2.393406,5.278263,0.186102
1690687617.172220,1689262598.864218,-0.189230,0.454650,-0.799995,-0.002183,0.003702,-73.740192,0.599992,2.394208,5.275423,0.186133
1690687617.180763,1689262598.872733,-0.203537,0.447028,-0.799989,-0.002055,0.003762,-73.741270,0.599999,2.395068,5.272506,0.186251
1690687617.188877,1689262598.880858,-0.260862,0.439938,-0.800216,-0.001707,0.004124,-73.698087,0.599696,2.395834,5.269550,0.186298
1690687617.205827,1689262598.897544,-0.247996,0.442490,-0.800145,-0.001792,0.004048,-73.711549,0.599790,2.396579,5.266700,0.186379
1690687617.214306,1689262598.905936,-0.332860,0.495768,-0.800055,-0.001719,0.004919,-73.728594,0.599904,2.397412,5.263759,0.186471
1690687617.222203,1689262598.914421,-0.307490,0.436622,-0.800153,-0.001439,0.004432,-73.710055,0.599778,2.398224,5.260874,0.186491
1690687617.230333,1689262598.922551,-0.285880,0.433861,-0.800158,-0.001533,0.004267,-73.709193,0.599773,2.399105,5.258003,0.186593
1690687617.238365,1689262598.930842,-0.258112,0.432520,-0.800150,-0.001669,0.004066,-73.710648,0.599784,2.400113,5.254936,0.186634
1690687617.246330,1689262598.939077,-0.249348,0.453022,-0.800209,-0.001859,0.004112,-73.699291,0.599704,2.400990,5.251951,0.186699
1690687617.264121,1689262598.956201,-0.231632,0.427148,-0.799956,-0.001769,0.003854,-73.747612,0.600043,2.401971,5.248927,0.186836
1690687617.272027,1689262598.964239,-0.218299,0.406643,-0.800015,-0.001696,0.003653,-73.736521,0.599967,2.402801,5.245994,0.186864
1690687617.288734,1689262598.980964,-0.222871,0.453132,-0.799949,-0.001996,0.003929,-73.748862,0.600051,2.404637,5.240199,0.186845
1690687617.297768,1689262598.989248,-0.269588,0.505358,-0.799503,-0.002113,0.004530,-73.833999,0.600642,2.405370,5.237222,0.187009
1690687617.313635,1689262599.005871,-0.249087,0.438508,-0.799674,-0.001755,0.004036,-73.801562,0.600419,2.406206,5.234284,0.187051
1690687617.321985,1689262599.014351,-0.253486,0.371417,-0.800270,-0.001267,0.003714,-73.687887,0.599627,2.407029,5.231300,0.187045
1690687617.330911,1689262599.022656,-0.268516,0.367331,-0.800259,-0.001160,0.003797,-73.689954,0.599641,2.407760,5.228431,0.187147
1690687617.346998,1689262599.039129,-0.312582,0.435281,-0.800500,-0.001406,0.004460,-73.643751,0.599314,2.408617,5.225553,0.187254
1690687617.347628,1689262599.039181,-0.302200,0.422653,-0.800329,-0.001371,0.004322,-73.676483,0.599544,2.409521,5.222580,0.187386
1690687617.364102,1689262599.056065,-0.319963,0.401621,-0.800478,-0.001132,0.004336,-73.648053,0.599346,2.410349,5.219587,0.187401
1690687617.372010,1689262599.064125,-0.267928,0.362936,-0.800737,-0.001136,0.003769,-73.598661,0.599004,2.411328,5.216514,0.187496
1690687617.380978,1689262599.072428,-0.252725,0.338967,-0.801043,-0.001049,0.003537,-73.540044,0.598595,2.412193,5.213479,0.187477
1690687617.397579,1689262599.089411,-0.188977,0.397951,-0.800718,-0.001793,0.003401,-73.602033,0.599029,2.413124,5.210419,0.187516
1690687617.405593,1689262599.097385,-0.228643,0.408157,-0.800587,-0.001656,0.003732,-73.627251,0.599203,2.414101,5.207403,0.187598
1690687617.413682,1689262599.105863,-0.226560,0.415954,-0.800708,-0.001722,0.003758,-73.603910,0.599040,2.414996,5.204476,0.187712
1690687617.421678,1689262599.114240,-0.231942,0.421521,-0.800534,-0.001732,0.003825,-73.637229,0.599272,2.415874,5.201488,0.187754
1690687617.430188,1689262599.122657,-0.172871,0.415148,-0.800765,-0.001997,0.003378,-73.592959,0.598965,2.416748,5.198446,0.187767
1690687617.438079,1689262599.130843,-0.164175,0.414667,-0.800537,-0.002038,0.003316,-73.636661,0.599271,2.417520,5.195408,0.187844
1690687617.455263,1689262599.147635,-0.177495,0.408420,-0.800724,-0.001926,0.003375,-73.600864,0.599021,2.418429,5.192357,0.188031
1690687617.463641,1689262599.155805,-0.202647,0.353845,-0.800973,-0.001415,0.003265,-73.553437,0.598690,2.419211,5.189442,0.187900
1690687617.472006,1689262599.164202,-0.198105,0.395255,-0.801026,-0.001728,0.003450,-73.543203,0.598617,2.420065,5.186486,0.188025
1690687617.480634,1689262599.172803,-0.202702,0.421861,-0.800832,-0.001889,0.003621,-73.580225,0.598875,2.420970,5.183500,0.188150
1690687617.488748,1689262599.180887,-0.193400,0.363455,-0.801081,-0.001531,0.003250,-73.532707,0.598545,2.421827,5.180473,0.188154
1690687617.505575,1689262599.197624,-0.169761,0.389963,-0.800828,-0.001838,0.003224,-73.580988,0.598883,2.422853,5.177378,0.188130
1690687617.514065,1689262599.206047,-0.132658,0.340231,-0.801193,-0.001686,0.002704,-73.511219,0.598397,2.423769,5.174332,0.188304
1690687617.522346,1689262599.214234,-0.079889,0.392974,-0.801114,-0.002330,0.002611,-73.526097,0.598502,2.424710,5.171372,0.188402
1690687617.530359,1689262599.222394,-0.048312,0.404638,-0.800787,-0.002575,0.002453,-73.588515,0.598938,2.425684,5.168339,0.188403
1690687617.538596,1689262599.230835,-0.063858,0.433701,-0.800806,-0.002697,0.002713,-73.584749,0.598911,2.426499,5.165349,0.188447
1690687617.556246,1689262599.247542,-0.069498,0.434775,-0.800879,-0.002675,0.002758,-73.570907,0.598814,2.427336,5.162508,0.188499
1690687617.563996,1689262599.256074,-0.087473,0.473885,-0.800875,-0.002855,0.003088,-73.571606,0.598817,2.428118,5.159473,0.188565
1690687617.572284,1689262599.264227,-0.083111,0.445440,-0.800913,-0.002679,0.002908,-73.564454,0.598768,2.428922,5.156516,0.188563
1690687617.580653,1689262599.272773,-0.077217,0.439178,-0.800815,-0.002666,0.002835,-73.583155,0.598899,2.429767,5.153510,0.188675
1690687617.589003,1689262599.280950,-0.103147,0.446869,-0.800977,-0.002585,0.003056,-73.552195,0.598682,2.430583,5.150609,0.188806
1690687617.605444,1689262599.297546,-0.093677,0.391455,-0.801449,-0.002249,0.002698,-73.462045,0.598053,2.431389,5.147701,0.188875
1690687617.613964,1689262599.306076,-0.092180,0.464444,-0.801220,-0.002766,0.003070,-73.505494,0.598355,2.432378,5.144684,0.188921
1690687617.621611,1689262599.314113,-0.117945,0.475966,-0.801359,-0.002713,0.003309,-73.479017,0.598169,2.433231,5.141708,0.188967
1690687617.630364,1689262599.322448,-0.069210,0.418906,-0.801601,-0.002569,0.002670,-73.432644,0.597848,2.434135,5.138679,0.188882
1690687617.647122,1689262599.339254,-0.003296,0.428831,-0.801443,-0.002982,0.002261,-73.462733,0.598060,2.436114,5.132614,0.189024
1690687617.663636,1689262599.356066,0.053706,0.461773,-0.801445,-0.003510,0.002034,-73.461806,0.598054,2.437055,5.129508,0.189149
1690687617.672462,1689262599.364224,0.056156,0.484772,-0.801405,-0.003683,0.002138,-73.469321,0.598106,2.437925,5.126533,0.189103
1690687617.681316,1689262599.372737,0.046591,0.519683,-0.801262,-0.003877,0.002388,-73.496578,0.598296,2.438715,5.123444,0.189077
1690687617.689070,1689262599.380963,0.069291,0.539635,-0.801645,-0.004137,0.002330,-73.423074,0.597782,2.439519,5.120464,0.189208
1690687617.705804,1689262599.397567,0.091468,0.555843,-0.801579,-0.004365,0.002260,-73.435418,0.597869,2.440294,5.117443,0.189304
1690687617.713927,1689262599.405958,0.105403,0.549625,-0.801752,-0.004395,0.002129,-73.402155,0.597637,2.441139,5.114438,0.189357
1690687617.722626,1689262599.414156,0.057205,0.558746,-0.801574,-0.004207,0.002515,-73.436629,0.597876,2.442027,5.111506,0.189372
1690687617.730412,1689262599.422629,0.060591,0.521162,-0.801397,-0.003961,0.002296,-73.470723,0.598116,2.442973,5.108544,0.189516
1690687617.738633,1689262599.430769,0.070952,0.455529,-0.801873,-0.003558,0.001879,-73.379795,0.597481,2.443904,5.105555,0.189548
1690687617.755645,1689262599.447494,0.105462,0.454534,-0.801965,-0.003731,0.001631,-73.361977,0.597357,2.444875,5.102531,0.189534
1690687617.764190,1689262599.456096,0.087860,0.455531,-0.801838,-0.003646,0.001761,-73.386532,0.597529,2.445778,5.099482,0.189578
1690687617.772077,1689262599.464168,0.089167,0.466555,-0.801522,-0.003729,0.001811,-73.446935,0.597951,2.446699,5.096414,0.189654
1690687617.780602,1689262599.472494,0.169445,0.472400,-0.801440,-0.004188,0.001280,-73.462093,0.598059,2.447645,5.093315,0.189640
1690687617.788747,1689262599.480844,0.207608,0.504195,-0.801320,-0.004610,0.001180,-73.484660,0.598217,2.448532,5.090125,0.189718
1690687617.797080,1689262599.489188,0.245681,0.547894,-0.801363,-0.005114,0.001142,-73.475870,0.598156,2.449336,5.087078,0.189735
1690687617.814301,1689262599.506031,0.229687,0.605307,-0.801305,-0.005432,0.001554,-73.486492,0.598229,2.450108,5.084024,0.189662
1690687617.821706,1689262599.514232,0.182522,0.620006,-0.801177,-0.005288,0.001962,-73.511381,0.598402,2.450908,5.081040,0.189773
1690687617.830303,1689262599.522697,0.213682,0.585645,-0.801112,-0.005210,0.001565,-73.523830,0.598490,2.451805,5.078093,0.189865
1690687617.846873,1689262599.539227,0.258509,0.530458,-0.800983,-0.005058,0.000964,-73.548601,0.598665,2.452828,5.075035,0.189975
1690687617.855292,1689262599.547547,0.235432,0.495705,-0.801163,-0.004695,0.000943,-73.514677,0.598427,2.453734,5.072102,0.189956
1690687617.863930,1689262599.556067,0.221979,0.474439,-0.800733,-0.004476,0.000929,-73.597204,0.599004,2.454731,5.069124,0.189994
1690687617.871844,1689262599.564145,0.173068,0.430250,-0.801145,-0.003912,0.001037,-73.518937,0.598457,2.455677,5.066186,0.190038
1690687617.880700,1689262599.572735,0.133840,0.399948,-0.801131,-0.003495,0.001153,-73.521983,0.598478,2.456583,5.063279,0.190083
1690687617.888750,1689262599.580866,0.138128,0.431676,-0.801217,-0.003740,0.001288,-73.505402,0.598361,2.457488,5.060285,0.190160
1690687617.905878,1689262599.597601,0.142750,0.422018,-0.801267,-0.003696,0.001205,-73.495754,0.598294,2.458323,5.057301,0.190182
1690687617.914527,1689262599.606060,0.217703,0.490598,-0.800708,-0.004566,0.001043,-73.601901,0.599037,2.459253,5.054217,0.190303
1690687617.922123,1689262599.614213,0.266910,0.473947,-0.800853,-0.004707,0.000611,-73.573866,0.598842,2.460198,5.051152,0.190305
1690687617.930665,1689262599.622476,0.299699,0.471295,-0.801043,-0.004860,0.000367,-73.537296,0.598587,2.460946,5.048050,0.190274
1690687617.938700,1689262599.630734,0.353904,0.473079,-0.801027,-0.005156,-0.000003,-73.539972,0.598606,2.461848,5.044988,0.190252
1690687617.955513,1689262599.647498,0.293007,0.494320,-0.800848,-0.004986,0.000535,-73.574534,0.598847,2.462654,5.042120,0.190305
1690687617.964020,1689262599.655819,0.304950,0.535557,-0.800445,-0.005336,0.000671,-73.651038,0.599381,2.463552,5.039207,0.190426
1690687617.971808,1689262599.664100,0.318141,0.488426,-0.800459,-0.005076,0.000332,-73.648743,0.599366,2.464556,5.036301,0.190447
1690687617.980528,1689262599.672497,0.352349,0.414126,-0.800741,-0.004736,-0.000297,-73.595145,0.598992,2.465470,5.033349,0.190446
1690687617.997151,1689262599.689237,0.380716,0.390213,-0.800654,-0.004717,-0.000620,-73.611700,0.599108,2.466445,5.030337,0.190474
1690687618.005706,1689262599.697610,0.311312,0.368225,-0.800733,-0.004200,-0.000251,-73.597380,0.599007,2.467331,5.027525,0.190564
1690687618.013818,1689262599.705872,0.255024,0.339063,-0.800663,-0.003702,-0.000009,-73.611345,0.599104,2.468230,5.024630,0.190588
1690687618.021819,1689262599.714171,0.218158,0.328553,-0.800584,-0.003436,0.000194,-73.626720,0.599211,2.469141,5.021738,0.190630
1690687618.031200,1689262599.722975,0.212187,0.324980,-0.800741,-0.003380,0.000216,-73.596591,0.599001,2.469914,5.018818,0.190676
1690687618.038500,1689262599.731055,0.273029,0.303560,-0.800560,-0.003549,-0.000320,-73.631025,0.599242,2.470872,5.015790,0.190750
1690687618.055372,1689262599.747511,0.252777,0.359394,-0.800334,-0.003833,0.000115,-73.674081,0.599542,2.471710,5.012773,0.190818
1690687618.063575,1689262599.755905,0.272455,0.380967,-0.800397,-0.004086,0.000090,-73.661803,0.599457,2.472476,5.009740,0.190727
1690687618.072045,1689262599.764242,0.307833,0.389260,-0.800723,-0.004329,-0.000116,-73.599074,0.599019,2.473324,5.006749,0.190808
1690687618.080579,1689262599.772521,0.330571,0.428375,-0.800454,-0.004721,-0.000069,-73.650035,0.599375,2.474074,5.003808,0.190913
1690687618.088727,1689262599.780957,0.355258,0.413907,-0.800235,-0.004750,-0.000315,-73.691949,0.599668,2.474996,5.000823,0.190884
1690687618.105424,1689262599.797548,0.365376,0.402615,-0.800252,-0.004724,-0.000445,-73.688739,0.599646,2.475959,4.997816,0.190981
1690687618.114169,1689262599.806067,0.347459,0.397470,-0.800193,-0.004594,-0.000346,-73.700093,0.599725,2.476924,4.994864,0.191015
1690687618.121986,1689262599.814110,0.388791,0.326203,-0.800772,-0.004312,-0.001012,-73.589670,0.598953,2.477973,4.991754,0.190941
1690687618.130553,1689262599.822462,0.389552,0.321112,-0.801300,-0.004279,-0.001048,-73.488574,0.598247,2.478774,4.988858,0.190961
1690687618.147189,1689262599.839189,0.369713,0.334604,-0.801374,-0.004270,-0.000839,-73.474393,0.598147,2.479667,4.985921,0.191179
1690687618.147781,1689262599.839243,0.327749,0.345975,-0.801288,-0.004130,-0.000486,-73.491232,0.598265,2.480484,4.982951,0.191110
1690687618.163843,1689262599.855838,0.315314,0.397858,-0.801197,-0.004428,-0.000127,-73.508279,0.598384,2.481387,4.979962,0.191121
1690687618.172195,1689262599.864235,0.390394,0.372802,-0.801523,-0.004645,-0.000785,-73.445429,0.597945,2.482318,4.976819,0.191087
1690687618.180754,1689262599.872605,0.478083,0.303400,-0.802534,-0.004614,-0.001769,-73.251429,0.596587,2.483105,4.973935,0.191172
1690687618.197021,1689262599.889310,0.509940,0.297482,-0.802682,-0.004738,-0.002024,-73.222739,0.596386,2.484030,4.970829,0.191133
1690687618.197827,1689262599.889363,0.385233,0.439309,-0.801596,-0.005083,-0.000403,-73.430977,0.597844,2.484903,4.967714,0.191259
1690687618.214109,1689262599.905871,0.488502,0.339777,-0.802040,-0.004924,-0.001648,-73.345763,0.597248,2.485782,4.964854,0.191166
1690687618.221691,1689262599.914198,0.442280,0.456268,-0.801608,-0.005499,-0.000714,-73.427984,0.597824,2.486672,4.961727,0.191281
1690687618.230402,1689262599.922656,0.523840,0.357151,-0.802081,-0.005230,-0.001805,-73.337435,0.597190,2.487620,4.958830,0.191208
1690687618.239147,1689262599.931135,0.538945,0.334366,-0.802144,-0.005149,-0.002030,-73.325361,0.597105,2.488525,4.955806,0.191255
1690687618.255500,1689262599.947497,0.515948,0.346494,-0.802326,-0.005113,-0.001808,-73.290651,0.596862,2.489385,4.952788,0.191356
1690687618.263435,1689262599.955815,0.563795,0.301404,-0.802417,-0.005047,-0.002378,-73.272989,0.596737,2.490381,4.949897,0.191297
1690687618.272676,1689262599.964710,0.559370,0.326825,-0.802097,-0.005203,-0.002212,-73.334377,0.597168,2.491274,4.946904,0.191404
1690687618.280536,1689262599.972463,0.527573,0.322558,-0.802294,-0.005006,-0.002014,-73.296773,0.596904,2.492117,4.943878,0.191424
1690687618.288773,1689262599.980843,0.560212,0.315733,-0.802278,-0.005129,-0.002278,-73.299668,0.596924,2.492962,4.940983,0.191413
1690687618.297047,1689262599.989252,0.201107,0.660207,-0.799432,-0.005660,0.002058,-73.844293,0.600727,2.493976,4.937380,0.191798
1690687618.313715,1689262600.005776,0.584095,0.354334,-0.802465,-0.005523,-0.002245,-73.263194,0.596670,2.494646,4.934773,0.191434
1690687618.322129,1689262600.014229,0.614708,0.394814,-0.802467,-0.005966,-0.002249,-73.262159,0.596663,2.495507,4.931774,0.191518
1690687618.330513,1689262600.022642,0.242456,0.708502,-0.799912,-0.006215,0.002018,-73.751925,0.600082,2.496359,4.928360,0.191937
1690687618.347160,1689262600.039170,0.571150,0.405334,-0.802252,-0.005813,-0.001887,-73.303803,0.596955,2.497116,4.925919,0.191594
1690687618.347716,1689262600.039221,0.162296,0.798607,-0.799369,-0.006422,0.003055,-73.855198,0.600798,2.498249,4.922481,0.192021
1690687618.363770,1689262600.055794,0.565105,0.407526,-0.802366,-0.005797,-0.001835,-73.281854,0.596801,2.499011,4.919954,0.191566
1690687618.371770,1689262600.064091,0.586557,0.342690,-0.802695,-0.005453,-0.002325,-73.219000,0.596360,2.499984,4.916924,0.191591
1690687618.380323,1689262600.072435,0.208051,0.684985,-0.799759,-0.005871,0.002136,-73.781557,0.600289,2.501188,4.913529,0.192027
1690687618.388682,1689262600.080845,0.171308,0.686047,-0.799318,-0.005684,0.002402,-73.866043,0.600877,2.501970,4.910678,0.192153
1690687618.405496,1689262600.097482,0.170776,0.666674,-0.799596,-0.005547,0.002302,-73.813076,0.600508,2.502975,4.907624,0.192051
1690687618.413670,1689262600.105853,0.179582,0.666842,-0.799684,-0.005595,0.002241,-73.796379,0.600391,2.503815,4.904693,0.191996
1690687618.422018,1689262600.114243,0.620649,0.360989,-0.802483,-0.005760,-0.002467,-73.259272,0.596642,2.504417,4.902037,0.191750
1690687618.430924,1689262600.122942,0.251504,0.762176,-0.799697,-0.006637,0.002238,-73.792256,0.600363,2.505423,4.898469,0.192182
1690687618.438122,1689262600.130737,0.279982,0.782865,-0.799622,-0.006930,0.002148,-73.805979,0.600460,2.506268,4.895416,0.192238
1690687618.455057,1689262600.147534,0.275384,0.869548,-0.799655,-0.007511,0.002634,-73.798816,0.600408,2.507088,4.892315,0.192273
1690687618.463298,1689262600.155776,0.320148,0.848906,-0.799686,-0.007602,0.002213,-73.792529,0.600366,2.508023,4.889332,0.192164
1690687618.471517,1689262600.164101,0.773742,0.449616,-0.802602,-0.007177,-0.003079,-73.233633,0.596464,2.508761,4.886753,0.191720
1690687618.480812,1689262600.172707,0.304985,0.881251,-0.799940,-0.007749,0.002485,-73.743784,0.600024,2.509820,4.883376,0.192274
1690687618.488948,1689262600.180858,0.770728,0.377329,-0.802708,-0.006654,-0.003436,-73.214192,0.596325,2.510667,4.880809,0.191776
1690687618.497062,1689262600.189097,0.758983,0.396296,-0.802971,-0.006724,-0.003258,-73.163536,0.595971,2.511655,4.877822,0.191788
1690687618.514329,1689262600.206024,0.746096,0.424736,-0.802804,-0.006857,-0.003017,-73.195470,0.596196,2.512460,4.874804,0.191828
1690687618.522029,1689262600.214170,0.762969,0.404912,-0.802738,-0.006807,-0.003238,-73.208105,0.596284,2.513349,4.871822,0.191821
1690687618.530363,1689262600.222498,0.729193,0.410417,-0.802937,-0.006668,-0.002975,-73.170344,0.596020,2.514204,4.868867,0.191836
1690687618.538892,1689262600.230808,0.732067,0.379073,-0.802931,-0.006464,-0.003158,-73.171672,0.596028,2.515066,4.865813,0.191860
1690687618.555344,1689262600.247445,0.735821,0.385989,-0.802976,-0.006532,-0.003149,-73.162968,0.595967,2.516003,4.862747,0.191918
1690687618.563266,1689262600.255753,0.821195,0.355406,-0.803064,-0.006761,-0.003907,-73.145457,0.595842,2.516902,4.859640,0.192005
1690687618.572059,1689262600.264174,0.862979,0.347892,-0.802751,-0.006927,-0.004236,-73.205136,0.596260,2.517904,4.856564,0.192043
1690687618.580060,1689262600.272426,0.848559,0.336103,-0.802760,-0.006770,-0.004196,-73.203749,0.596250,2.518843,4.853548,0.191972
1690687618.588990,1689262600.280863,0.865103,0.376815,-0.802689,-0.007142,-0.004099,-73.216573,0.596341,2.519733,4.850574,0.191889
1690687618.605534,1689262600.297546,0.788896,0.397187,-0.802499,-0.006889,-0.003457,-73.253842,0.596603,2.520587,4.847673,0.192023
1690687618.614088,1689262600.306088,0.724176,0.421124,-0.802474,-0.006720,-0.002879,-73.259125,0.596642,2.521440,4.844768,0.192103
1690687618.622043,1689262600.314064,0.765057,0.442040,-0.802221,-0.007080,-0.003053,-73.307128,0.596978,2.522322,4.841979,0.192018
1690687618.630277,1689262600.322430,0.656161,0.367718,-0.802455,-0.005992,-0.002680,-73.264188,0.596676,2.523279,4.838981,0.192071
1690687618.638231,1689262600.330687,0.679598,0.309021,-0.802242,-0.005704,-0.003148,-73.305446,0.596964,2.524127,4.836068,0.192113
1690687618.655235,1689262600.347480,0.656246,0.333026,-0.801942,-0.005752,-0.002857,-73.363031,0.597368,2.524963,4.833170,0.192102
1690687618.664222,1689262600.356215,0.623310,0.360357,-0.802205,-0.005770,-0.002486,-73.312720,0.597016,2.525773,4.830219,0.192203
1690687618.671626,1689262600.364198,0.663307,0.322805,-0.802383,-0.005715,-0.002964,-73.278375,0.596775,2.526641,4.827213,0.192254
1690687618.680655,1689262600.372527,0.684176,0.325662,-0.802701,-0.005842,-0.003098,-73.217144,0.596346,2.527577,4.824031,0.192252
1690687618.688484,1689262600.380710,0.723125,0.367688,-0.802391,-0.006340,-0.003149,-73.275833,0.596757,2.528409,4.820952,0.192053
1690687618.697344,1689262600.389263,0.795104,0.411656,-0.801922,-0.007026,-0.003418,-73.364410,0.597378,2.529310,4.817749,0.192003
1690687618.713918,1689262600.405849,0.865944,0.455631,-0.802113,-0.007702,-0.003688,-73.326313,0.597112,2.530257,4.814673,0.192097
1690687618.721969,1689262600.414168,0.848524,0.452581,-0.802547,-0.007587,-0.003587,-73.243168,0.596530,2.531046,4.811630,0.192111
1690687618.730556,1689262600.422636,0.834261,0.462864,-0.802941,-0.007582,-0.003439,-73.167496,0.596000,2.531988,4.808624,0.192030
1690687618.747035,1689262600.439155,0.919976,0.512746,-0.802723,-0.008379,-0.003777,-73.207501,0.596281,2.532939,4.805707,0.192108
1690687618.747685,1689262600.439203,0.973276,0.525689,-0.802448,-0.008749,-0.004079,-73.259278,0.596644,2.533916,4.802652,0.192018
1690687618.764179,1689262600.456150,1.012570,0.516004,-0.802817,-0.008883,-0.004410,-73.187904,0.596143,2.534715,4.800019,0.192069
1690687618.772079,1689262600.464228,1.094715,0.474660,-0.802931,-0.009019,-0.005202,-73.165334,0.595981,2.535587,4.797517,0.192002
1690687618.780229,1689262600.472434,0.943902,0.452960,-0.803811,-0.008077,-0.004270,-72.998596,0.594814,2.536220,4.795455,0.192014
1690687618.788869,1689262600.480877,0.857330,0.476462,-0.804403,-0.007789,-0.003549,-72.885431,0.594022,2.536709,4.793314,0.191967
1690687618.805355,1689262600.497518,0.815096,0.473786,-0.804928,-0.007548,-0.003273,-72.784821,0.593316,2.537255,4.791360,0.192071
1690687618.814418,1689262600.505797,0.776032,0.476045,-0.805295,-0.007360,-0.002991,-72.714280,0.592821,2.537909,4.789346,0.192116
1690687618.822178,1689262600.514231,0.693318,0.443911,-0.806048,-0.006703,-0.002585,-72.570033,0.591806,2.538509,4.787364,0.192212
1690687618.831059,1689262600.523095,0.663384,0.427064,-0.807108,-0.006426,-0.002472,-72.365131,0.590364,2.538944,4.785677,0.192222
1690687618.838180,1689262600.530757,0.599143,0.402038,-0.807821,-0.005916,-0.002156,-72.227663,0.589395,2.539463,4.784122,0.192203
1690687618.854958,1689262600.547476,0.547251,0.402433,-0.808318,-0.005650,-0.001793,-72.131492,0.588716,2.540131,4.782442,0.192150
1690687618.863277,1689262600.555805,0.542261,0.362651,-0.808976,-0.005342,-0.001968,-72.003725,0.587814,2.540805,4.780793,0.192174
1690687618.871472,1689262600.564084,0.569261,0.355264,-0.809719,-0.005425,-0.002203,-71.858611,0.586789,2.541403,4.779182,0.192197
1690687618.880576,1689262600.572734,0.609385,0.355244,-0.810372,-0.005628,-0.002493,-71.730574,0.585884,2.541946,4.777511,0.192259
1690687618.896948,1689262600.589176,0.672334,0.388154,-0.811239,-0.006178,-0.002779,-71.559762,0.584676,2.542507,4.775969,0.192163
1690687618.897422,1689262600.589227,0.710358,0.436991,-0.811833,-0.006715,-0.002806,-71.442250,0.583844,2.543018,4.774516,0.192159
1690687618.913999,1689262600.606266,0.713272,0.483068,-0.812510,-0.007053,-0.002600,-71.308728,0.582899,2.543494,4.773135,0.192159
1690687618.921916,1689262600.614179,0.729674,0.501719,-0.813411,-0.007265,-0.002633,-71.130965,0.581638,2.543968,4.771758,0.192118
1690687618.930460,1689262600.622730,0.773655,0.537338,-0.814177,-0.007737,-0.002775,-70.978888,0.580559,2.544418,4.770495,0.192117
1690687618.947113,1689262600.639140,0.758323,0.513649,-0.815195,-0.007487,-0.002799,-70.778190,0.579132,2.544822,4.769454,0.192163
1690687618.955182,1689262600.647469,0.736839,0.500053,-0.816076,-0.007277,-0.002726,-70.604187,0.577893,2.545238,4.768460,0.192215
1690687618.963584,1689262600.655775,0.711714,0.494122,-0.817020,-0.007104,-0.002589,-70.417070,0.576559,2.545585,4.767517,0.192144
1690687618.971852,1689262600.664198,0.666720,0.482217,-0.818317,-0.006787,-0.002343,-70.159574,0.574722,2.545887,4.766678,0.192073
1690687618.979911,1689262600.672414,0.622185,0.498042,-0.819511,-0.006673,-0.001959,-69.921597,0.573021,2.546210,4.765947,0.192070
1690687618.997402,1689262600.689123,0.577519,0.494918,-0.820638,-0.006424,-0.001668,-69.696495,0.571410,2.546575,4.765332,0.192091
1690687618.997941,1689262600.689182,0.548862,0.473283,-0.822030,-0.006122,-0.001586,-69.417451,0.569410,2.546939,4.764733,0.192153
1690687619.013831,1689262600.706063,0.518006,0.400851,-0.823384,-0.005445,-0.001737,-69.145505,0.567456,2.547307,4.764181,0.192199
1690687619.025164,1689262600.714254,0.485591,0.402354,-0.824589,-0.005293,-0.001508,-68.902138,0.565706,2.547591,4.763606,0.192207
1690687619.030182,1689262600.722713,0.502762,0.405116,-0.825472,-0.005395,-0.001626,-68.722778,0.564415,2.547890,4.763047,0.192157
1690687619.038559,1689262600.730887,0.514233,0.425082,-0.826549,-0.005592,-0.001621,-68.503518,0.562835,2.548147,4.762516,0.192140
